epoch_count,duration_days,temporal_spacing_mean_days,temporal_spacing_std_days,incidence_angle_mean_deg,incidence_angle_std_deg,coherence_mean,coherence_std,minimum_coherence,phase_quality_mean,phase_quality_std,noise_estimate_mean_mm,mean_displacement_mm,displacement_std_mm,displacement_range_mm,displacement_to_noise_ratio,mean_absolute_step_mm,max_absolute_step_mm,max_step_to_range_ratio,sign_change_count,zero_crossing_count,directional_consistency,slope_mm_per_year,linear_fit_residual_std_mm,acceleration_mm_per_year2,quadratic_fit_residual_std_mm,temporal_autocorrelation_lag1,approximate_periodicity_indicator,sample_id,target_label,is_edge_case,edge_case_type
18.0,227.64,13.39,0.31,44.94,0.0,0.7932,0.0947,0.6538,0.8471,0.0639,1.754,-0.7628,1.128,4.1048,2.34,1.6225,3.7546,0.9147,12.0,8.0,0.5294,0.4828,1.1243,-13.1975,1.1042,-0.5472,0.4832,STRATA_SYN_STRUCTURAL_ACCELERATING_00485,STRUCTURAL_ACCELERATING,False,none
16.0,301.02,20.07,0.22,26.56,0.0,0.8191,0.0788,0.6785,0.8199,0.0809,1.029,-2.6079,1.9186,7.1386,6.937,1.7122,3.5795,0.5014,9.0,2.0,0.6,-5.8475,1.2169,-13.8557,1.1508,0.458,0.179,STRATA_SYN_STRUCTURAL_MONOTONIC_00297,STRUCTURAL_MONOTONIC,False,none
19.0,118.15,6.56,0.26,35.88,0.0,0.7686,0.081,0.6528,0.8588,0.071,2.426,-0.0457,4.5509,22.5654,9.301,4.9412,19.4491,0.8619,14.0,12.0,0.5,-2.7428,4.5429,284.6586,4.3738,-0.2047,0.9239,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00441,ATMOSPHERIC_TRANSIENT,False,none
20.0,428.07,22.53,0.33,41.35,0.0,0.8232,0.0734,0.6802,0.8283,0.0746,0.988,0.0385,3.212,19.5423,19.78,2.9059,19.5423,1.0,12.0,8.0,0.5263,-0.8255,3.1985,2.2595,3.196,-0.4622,0.9943,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00465,ATMOSPHERIC_TRANSIENT,False,none
14.0,83.1,6.39,0.28,38.08,0.0,0.7898,0.0867,0.6567,0.8372,0.0718,1.046,-0.9139,3.1215,10.6682,10.199,4.6295,8.4669,0.7937,12.0,6.0,0.5385,-11.4149,3.0166,539.4973,2.7714,-0.3641,0.6922,STRATA_SYN_TEMPORALLY_INCONSISTENT_00273,TEMPORALLY_INCONSISTENT,False,none
6.0,91.08,18.22,0.28,38.75,0.0,0.9238,0.0271,0.8817,0.822,0.0798,2.418,-3.5304,6.7217,20.6976,8.56,10.7962,20.6976,1.0,3.0,3.0,0.6,21.9694,6.4561,152.5419,6.4388,-0.4729,0.8757,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00328,ATMOSPHERIC_TRANSIENT,True,high_coherence_atmospheric
14.0,228.62,17.59,0.29,42.85,0.0,0.781,0.0823,0.6776,0.827,0.0686,0.565,3.798,2.61,9.3054,16.47,0.8138,2.1254,0.2284,2.0,1.0,0.8462,13.1599,0.5499,-5.0941,0.5433,0.6997,0.0,STRATA_SYN_STRUCTURAL_MONOTONIC_00178,STRUCTURAL_MONOTONIC,False,none
16.0,282.09,18.81,0.27,33.97,0.0,0.7552,0.0789,0.6532,0.8173,0.0491,2.761,1.5649,3.9913,13.4483,4.871,3.8934,9.3645,0.6963,10.0,5.0,0.6,4.7576,3.8281,32.9734,3.7379,0.303,0.3574,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00080,SEASONAL_ENVIRONMENTAL,True,seasonal_with_high_noise
10.0,137.26,15.25,0.24,25.76,0.0,0.7741,0.0895,0.6681,0.8133,0.0665,0.643,0.7092,1.039,3.5012,5.445,0.7634,1.7684,0.5051,4.0,1.0,0.5556,6.6206,0.6688,-61.7696,0.5423,0.385,0.0,STRATA_SYN_STRUCTURAL_ACCELERATING_00228,STRUCTURAL_ACCELERATING,False,none
10.0,207.84,23.09,0.29,29.37,0.0,0.8104,0.0838,0.6642,0.8225,0.0726,2.71,-1.3333,4.9839,18.0369,6.656,4.5818,13.5613,0.7519,6.0,3.0,0.6667,8.6509,4.7299,61.7542,4.644,0.1461,0.6203,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00394,ATMOSPHERIC_TRANSIENT,False,none
18.0,159.27,9.37,0.27,35.03,0.0,0.7882,0.0899,0.6621,0.8175,0.0688,1.7,-0.6443,1.4385,5.145,3.026,1.7515,3.6692,0.7132,11.0,7.0,0.5294,-5.9146,1.2044,45.9309,1.149,-0.0041,0.6399,STRATA_SYN_STRUCTURAL_MONOTONIC_00265,STRUCTURAL_MONOTONIC,False,none
6.0,112.54,22.51,0.29,32.64,0.0,0.7093,0.0536,0.6513,0.8427,0.0836,0.7,-0.0578,0.5844,1.7541,2.506,1.0352,1.7541,1.0,3.0,4.0,0.6,0.4007,0.5829,33.1521,0.5613,-0.6391,0.9936,STRATA_SYN_STABLE_00417,STABLE,True,short_sequence
19.0,232.62,12.92,0.28,33.28,0.0,0.7861,0.0791,0.6632,0.8387,0.0853,1.232,5.3752,2.7883,9.5613,7.761,4.347,7.617,0.7966,17.0,0.0,0.5,4.6071,2.641,-15.0163,2.629,-0.4333,0.0,STRATA_SYN_TEMPORALLY_INCONSISTENT_00359,TEMPORALLY_INCONSISTENT,False,none
7.0,36.72,6.12,0.37,42.41,0.0,0.8043,0.0659,0.7201,0.8742,0.0424,1.505,-0.2183,1.5502,5.6237,3.737,2.2375,5.6237,1.0,3.0,3.0,0.5,-2.5414,1.5479,-678.0856,1.5116,-0.4725,0.9659,STRATA_SYN_STABLE_00148,STABLE,False,none
6.0,119.05,23.81,0.2,39.17,0.0,0.1604,0.0305,0.1146,0.169,0.0561,3.067,0.4794,3.6007,10.6589,3.475,3.1129,5.6441,0.5295,1.0,2.0,0.6,15.9823,3.1295,-580.8052,0.5748,0.2768,0.4602,STRATA_SYN_LOW_QUALITY_00047,LOW_QUALITY,False,none
13.0,245.23,20.44,0.3,42.39,0.0,0.8132,0.0897,0.6679,0.839,0.078,0.828,0.2668,5.1961,16.6408,20.098,3.6385,7.1722,0.431,2.0,3.0,0.6667,4.1226,5.124,5.593,5.1229,0.6487,0.2604,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00464,SEASONAL_ENVIRONMENTAL,False,none
16.0,198.12,13.21,0.24,26.05,0.0,0.8455,0.0826,0.6664,0.8203,0.0755,0.693,1.4423,1.0494,3.6804,5.311,0.7247,2.075,0.5638,8.0,3.0,0.5333,4.9535,0.6481,-22.0783,0.588,0.4477,0.0314,STRATA_SYN_STRUCTURAL_MONOTONIC_00206,STRUCTURAL_MONOTONIC,False,none
9.0,187.41,23.43,0.33,43.01,0.0,0.8329,0.0831,0.6764,0.8397,0.059,0.57,-0.8981,0.5226,1.8319,3.214,0.4177,0.8993,0.4909,3.0,0.0,0.5,-2.3866,0.3429,-9.273,0.3243,0.3726,0.0,STRATA_SYN_STRUCTURAL_MONOTONIC_00466,STRUCTURAL_MONOTONIC,False,none
6.0,45.48,9.1,0.17,27.78,0.0,0.7522,0.0605,0.6539,0.811,0.0842,1.88,1.7903,3.4108,10.1577,5.403,4.6793,10.1577,1.0,2.0,2.0,0.8,2.236,3.4095,1485.9303,3.2106,-0.2974,0.6967,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00266,ATMOSPHERIC_TRANSIENT,False,none
10.0,63.35,7.04,0.3,39.45,0.0,0.7782,0.0908,0.6574,0.7953,0.0692,1.818,-0.1667,1.5297,5.0155,2.759,1.9108,4.7271,0.9425,6.0,5.0,0.5556,4.9541,1.5054,414.8153,1.3975,-0.0959,0.6766,STRATA_SYN_STRUCTURAL_MONOTONIC_00467,STRUCTURAL_MONOTONIC,False,none
8.0,158.94,22.71,0.25,30.08,0.0,0.1614,0.0434,0.1007,0.1541,0.0406,3.742,-0.5718,2.1679,7.7042,2.059,3.3224,7.7042,1.0,5.0,6.0,0.5714,-0.5487,2.1665,85.5195,2.0299,-0.4382,0.8877,STRATA_SYN_LOW_QUALITY_00279,LOW_QUALITY,False,none
15.0,220.04,15.72,0.24,27.77,0.0,0.2086,0.0214,0.1656,0.1811,0.0337,3.54,-0.8307,3.0906,12.5578,3.547,3.711,11.2392,0.895,8.0,9.0,0.5714,4.2468,2.988,-11.8637,2.9824,-0.3349,0.4311,STRATA_SYN_LOW_QUALITY_00368,LOW_QUALITY,False,none
14.0,260.01,20.0,0.25,42.51,0.0,0.7625,0.0708,0.6514,0.8358,0.07,0.983,-0.1911,1.0461,3.389,3.448,1.4383,2.4849,0.7332,8.0,7.0,0.5385,0.5576,1.0389,-3.5732,1.036,-0.1178,0.798,STRATA_SYN_STRUCTURAL_MONOTONIC_00142,STRUCTURAL_MONOTONIC,False,none
16.0,212.94,14.2,0.29,41.04,0.0,0.828,0.089,0.6807,0.8138,0.0811,2.97,1.6695,4.4317,16.4415,5.536,6.4848,11.4103,0.694,14.0,10.0,0.5333,-1.0329,4.4278,107.9783,4.1505,-0.2434,0.7572,STRATA_SYN_TEMPORALLY_INCONSISTENT_00471,TEMPORALLY_INCONSISTENT,False,none
6.0,63.66,12.73,0.27,42.95,0.0,0.7775,0.0426,0.6929,0.8779,0.0303,1.159,0.6486,0.8824,2.5899,2.235,0.7265,2.0046,0.774,3.0,1.0,0.6,-9.3961,0.6828,-417.0818,0.2575,0.0988,0.0,STRATA_SYN_STRUCTURAL_ACCELERATING_00173,STRUCTURAL_ACCELERATING,False,none
18.0,198.0,11.65,0.29,31.58,0.0,0.788,0.0833,0.6714,0.8135,0.0857,2.396,1.3083,4.6059,16.6565,6.952,3.6539,8.8116,0.529,10.0,3.0,0.5882,-22.0677,2.8058,-85.3258,2.6066,0.46,0.0996,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00116,SEASONAL_ENVIRONMENTAL,False,none
18.0,179.75,10.57,0.27,28.73,0.0,0.8285,0.0873,0.6616,0.8411,0.0654,1.744,-0.5186,1.5069,4.6537,2.668,1.4672,4.0813,0.877,8.0,5.0,0.5882,-1.1087,1.4977,42.8667,1.4346,0.2759,0.6539,STRATA_SYN_STABLE_00257,STABLE,False,none
8.0,134.81,19.26,0.3,33.74,0.0,0.7804,0.0818,0.6694,0.8283,0.0773,2.192,0.592,4.2985,12.274,5.599,7.5206,12.274,1.0,6.0,6.0,0.5714,-1.0215,4.2968,212.7561,4.0772,-0.74,0.8028,STRATA_SYN_TEMPORALLY_INCONSISTENT_00209,TEMPORALLY_INCONSISTENT,False,none
20.0,181.74,9.57,0.26,36.84,0.0,0.7786,0.0759,0.6625,0.8181,0.0794,1.472,-0.5074,1.4867,6.7133,4.561,1.6028,3.1374,0.4673,10.0,11.0,0.5263,-2.9715,1.4177,-46.0485,1.3385,0.104,0.2854,STRATA_SYN_STABLE_00044,STABLE,False,none
13.0,263.09,21.92,0.25,41.36,0.0,0.8121,0.077,0.6937,0.8038,0.0814,1.606,2.1295,1.4769,5.8951,3.671,1.6068,3.3478,0.5679,7.0,2.0,0.6667,4.4162,1.0925,24.7295,0.9425,0.12,0.1945,STRATA_SYN_STRUCTURAL_ACCELERATING_00133,STRUCTURAL_ACCELERATING,False,none
16.0,124.83,8.32,0.2,28.38,0.0,0.9205,0.0222,0.8847,0.8318,0.0551,1.286,-0.8345,2.2286,9.7761,7.602,2.591,9.246,0.9458,10.0,9.0,0.6,3.9357,2.1899,173.6759,2.0178,-0.2302,0.8252,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00494,ATMOSPHERIC_TRANSIENT,True,high_coherence_atmospheric
8.0,121.24,17.32,0.24,25.13,0.0,0.8523,0.0709,0.7203,0.8669,0.0493,0.955,-0.5445,1.2393,3.83,4.01,1.4905,2.9233,0.7633,4.0,5.0,0.5714,-5.6423,1.0763,78.5163,0.9974,-0.1773,0.0,STRATA_SYN_STRUCTURAL_MONOTONIC_00369,STRUCTURAL_MONOTONIC,False,none
12.0,95.71,8.7,0.27,31.55,0.0,0.7652,0.0863,0.6565,0.7951,0.053,1.627,4.9538,4.4305,13.463,8.275,6.3977,11.7713,0.8743,10.0,5.0,0.5455,24.6712,3.932,-529.7069,3.5964,-0.3268,0.088,STRATA_SYN_TEMPORALLY_INCONSISTENT_00174,TEMPORALLY_INCONSISTENT,False,none
11.0,189.32,18.93,0.24,33.55,0.0,0.8276,0.0607,0.723,0.807,0.0622,0.541,6.7553,3.4595,11.3212,20.926,5.1915,8.4493,0.7463,9.0,0.0,0.5,11.545,2.8962,-21.3142,2.8852,-0.3534,0.0,STRATA_SYN_TEMPORALLY_INCONSISTENT_00438,TEMPORALLY_INCONSISTENT,False,none
17.0,135.68,8.48,0.26,42.1,0.0,0.8162,0.0897,0.6784,0.8448,0.0605,1.874,-1.9289,2.26,8.8748,4.736,2.672,5.2159,0.5877,12.0,7.0,0.5625,-5.879,2.1583,107.6162,2.0673,0.069,0.9007,STRATA_SYN_STRUCTURAL_MONOTONIC_00052,STRUCTURAL_MONOTONIC,False,none
19.0,264.92,14.72,0.28,35.98,0.0,0.8106,0.0889,0.655,0.8466,0.0819,2.158,0.6137,2.0913,7.5601,3.503,2.4306,5.8545,0.7744,11.0,10.0,0.5,1.405,2.0682,17.6987,2.0322,0.074,0.9758,STRATA_SYN_STABLE_00216,STABLE,False,none
22.0,353.21,16.82,0.27,37.24,0.0,0.8186,0.0901,0.6643,0.8417,0.0785,1.141,1.5458,4.6664,16.3631,14.341,2.4648,5.2243,0.3193,9.0,3.0,0.5714,-0.7409,4.6614,57.5074,4.1167,0.8148,0.316,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00111,SEASONAL_ENVIRONMENTAL,False,none
18.0,103.77,6.1,0.26,26.91,0.0,0.8085,0.0793,0.7074,0.8207,0.073,1.841,-0.3629,1.7756,5.9969,3.257,1.8155,5.1556,0.8597,10.0,8.0,0.5882,3.9554,1.7419,-79.3641,1.7214,0.1266,0.7595,STRATA_SYN_STABLE_00415,STABLE,False,none
19.0,122.92,6.83,0.27,32.12,0.0,0.1798,0.0337,0.1177,0.1906,0.0432,2.685,0.7831,2.416,9.7606,3.635,2.4445,9.7606,1.0,10.0,7.0,0.5,9.7436,2.1996,-53.0447,2.1855,0.1193,0.8553,STRATA_SYN_LOW_QUALITY_00317,LOW_QUALITY,False,none
13.0,152.67,12.72,0.3,29.39,0.0,0.8137,0.0778,0.7063,0.8636,0.0606,2.502,-1.3379,2.542,8.4019,3.358,2.0755,3.9297,0.4677,5.0,3.0,0.6667,-15.0813,1.6026,-54.2246,1.5498,0.5061,0.29,STRATA_SYN_STRUCTURAL_ACCELERATING_00463,STRUCTURAL_ACCELERATING,False,none
12.0,82.99,7.54,0.28,44.99,0.0,0.8234,0.0873,0.6784,0.8431,0.0818,1.097,-0.7031,1.2345,3.8556,3.515,1.9644,3.8215,0.9912,10.0,9.0,0.5455,1.7763,1.228,-71.9636,1.2173,-0.6627,0.4864,STRATA_SYN_STRUCTURAL_ACCELERATING_00114,STRUCTURAL_ACCELERATING,False,none
20.0,307.39,16.18,0.27,41.2,0.0,0.7872,0.0666,0.6709,0.8025,0.0537,2.301,-0.315,3.2934,17.041,7.406,3.3922,10.9432,0.6422,12.0,7.0,0.4737,1.1933,3.2792,-38.5547,3.0809,0.0869,0.755,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00056,ATMOSPHERIC_TRANSIENT,False,none
18.0,229.63,13.51,0.3,27.19,0.0,0.7902,0.0792,0.6525,0.8028,0.0797,1.011,0.6367,3.4921,13.5723,13.425,5.4738,9.299,0.6851,16.0,11.0,0.5294,4.88,3.3649,50.3963,3.2622,-0.3103,0.6016,STRATA_SYN_TEMPORALLY_INCONSISTENT_00481,TEMPORALLY_INCONSISTENT,False,none
10.0,148.64,16.52,0.19,40.09,0.0,0.825,0.0646,0.7317,0.8598,0.0712,3.0,1.8396,3.4713,10.2197,3.407,5.8649,10.2197,1.0,6.0,7.0,0.5556,-0.6577,3.4702,1.0691,3.4702,-0.6303,0.5255,STRATA_SYN_STABLE_00456,STABLE,True,elevated_noise_stable
17.0,283.17,17.7,0.29,43.46,0.0,0.804,0.0837,0.6595,0.8117,0.0772,2.819,-4.793,5.1674,17.1761,6.093,7.3226,16.6861,0.9715,13.0,8.0,0.5625,-4.6379,5.049,33.6677,4.9783,-0.2993,0.6307,STRATA_SYN_TEMPORALLY_INCONSISTENT_00216,TEMPORALLY_INCONSISTENT,False,none
21.0,449.18,22.46,0.26,29.5,0.0,0.8028,0.0872,0.6552,0.8392,0.0727,0.531,1.5336,5.7857,17.4027,32.773,2.4157,4.1386,0.2378,3.0,3.0,0.55,-0.7866,5.7783,46.5007,5.0141,0.8714,0.2281,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00004,SEASONAL_ENVIRONMENTAL,False,none
19.0,129.89,7.22,0.29,31.25,0.0,0.7974,0.0835,0.6527,0.856,0.0699,1.116,-0.685,1.0205,3.8231,3.426,0.996,1.9363,0.5065,9.0,7.0,0.5,-5.1775,0.8526,8.0765,0.8515,0.2703,0.1978,STRATA_SYN_STRUCTURAL_ACCELERATING_00063,STRUCTURAL_ACCELERATING,False,none
19.0,297.72,16.54,0.32,26.32,0.0,0.7999,0.0955,0.6512,0.7952,0.0619,1.98,-0.6884,1.776,6.8557,3.462,2.2088,6.8557,1.0,11.0,7.0,0.5,-3.3286,1.5715,2.3514,1.5701,-0.0929,0.654,STRATA_SYN_STRUCTURAL_ACCELERATING_00398,STRUCTURAL_ACCELERATING,False,none
14.0,194.8,14.98,0.28,35.75,0.0,0.788,0.0928,0.6565,0.8226,0.0843,1.14,-0.806,3.8101,13.4437,11.793,6.0434,10.9227,0.8125,12.0,8.0,0.5385,-8.7976,3.5207,40.7715,3.4857,-0.3725,0.9736,STRATA_SYN_TEMPORALLY_INCONSISTENT_00186,TEMPORALLY_INCONSISTENT,False,none
20.0,221.21,11.64,0.28,35.79,0.0,0.7954,0.0886,0.6537,0.8307,0.0708,2.962,-0.6179,3.3727,13.4494,4.541,3.6755,8.6346,0.642,10.0,11.0,0.5263,-3.9477,3.294,87.9318,3.0168,0.1055,0.4868,STRATA_SYN_STABLE_00391,STABLE,False,none
13.0,78.2,6.52,0.35,39.68,0.0,0.1716,0.0388,0.1003,0.1574,0.0349,3.541,-0.0728,3.585,12.7068,3.588,4.0973,6.9509,0.547,7.0,3.0,0.5,9.9895,3.5221,-637.0129,3.2908,0.2487,0.5755,STRATA_SYN_LOW_QUALITY_00418,LOW_QUALITY,False,none
18.0,111.11,6.54,0.3,40.08,0.0,0.8009,0.0776,0.6508,0.8336,0.0722,1.703,-0.6427,1.2541,5.9076,3.469,1.4489,3.5234,0.5964,9.0,7.0,0.4706,-4.3295,1.1885,13.4041,1.1874,0.0504,0.6783,STRATA_SYN_STRUCTURAL_ACCELERATING_00194,STRUCTURAL_ACCELERATING,False,none
12.0,113.94,10.36,0.19,29.01,0.0,0.7949,0.0955,0.6573,0.8377,0.0816,2.796,-1.6415,2.094,8.4852,3.035,2.1104,5.6064,0.6607,7.0,3.0,0.5455,-7.0191,1.9774,284.8591,1.5665,0.2583,0.6371,STRATA_SYN_STRUCTURAL_MONOTONIC_00327,STRUCTURAL_MONOTONIC,False,none
15.0,106.41,7.6,0.3,44.74,0.0,0.7994,0.0774,0.6763,0.8084,0.0889,1.824,-1.7625,2.2447,9.542,5.231,1.8801,5.3941,0.5653,7.0,4.0,0.5714,-17.0477,1.6393,-133.067,1.5682,0.241,0.1937,STRATA_SYN_STRUCTURAL_MONOTONIC_00399,STRUCTURAL_MONOTONIC,False,none
19.0,163.77,9.1,0.29,36.54,0.0,0.7981,0.0912,0.6812,0.8439,0.0668,3.0,-0.7795,2.6443,11.5033,3.834,3.2257,8.0254,0.6977,12.0,9.0,0.5556,1.4803,2.6365,83.7796,2.5437,-0.1521,0.308,STRATA_SYN_STABLE_00271,STABLE,True,elevated_noise_stable
16.0,222.26,14.82,0.31,35.37,0.0,0.8119,0.0777,0.6536,0.8201,0.0836,2.43,-0.6894,2.4561,9.346,3.846,2.7309,6.793,0.7268,11.0,9.0,0.6,-6.852,2.0924,-9.6909,2.087,-0.0015,0.5775,STRATA_SYN_STRUCTURAL_ACCELERATING_00277,STRUCTURAL_ACCELERATING,False,none
19.0,160.73,8.93,0.32,40.82,0.0,0.8138,0.0737,0.6776,0.8397,0.0668,1.747,0.4588,7.0327,20.5452,11.76,2.0216,4.6066,0.2242,7.0,1.0,0.6667,-48.1775,2.8165,-113.17,2.6675,0.8853,0.0,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00264,SEASONAL_ENVIRONMENTAL,False,none
7.0,139.48,23.25,0.25,25.78,0.0,0.7786,0.0517,0.7207,0.7954,0.0518,1.284,1.156,3.6783,10.1938,7.939,7.2053,10.1938,1.0,5.0,6.0,0.5,4.4409,3.6345,-81.7222,3.589,-0.8392,0.9985,STRATA_SYN_TEMPORALLY_INCONSISTENT_00117,TEMPORALLY_INCONSISTENT,False,none
15.0,292.18,20.87,0.31,27.88,0.0,0.8059,0.0648,0.7164,0.8195,0.0699,1.35,1.6204,2.0943,8.3921,6.216,1.9632,4.4621,0.5317,8.0,3.0,0.4286,6.0442,1.4704,-6.7708,1.4589,0.2935,0.2804,STRATA_SYN_STRUCTURAL_ACCELERATING_00469,STRUCTURAL_ACCELERATING,False,none
8.0,69.49,9.93,0.21,42.21,0.0,0.9221,0.0138,0.8997,0.8174,0.0672,2.194,1.1257,4.5967,15.4597,7.046,5.0026,15.4597,1.0,3.0,3.0,0.5714,-24.7278,4.3323,-688.7566,4.1729,-0.1712,0.8197,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00454,ATMOSPHERIC_TRANSIENT,True,high_coherence_atmospheric
19.0,200.34,11.13,0.29,36.55,0.0,0.1864,0.0408,0.1003,0.1679,0.044,4.529,-0.0473,4.8976,24.0841,5.318,5.7702,19.4169,0.8062,13.0,10.0,0.5556,1.4242,4.8919,51.5177,4.8501,-0.2937,0.9647,STRATA_SYN_LOW_QUALITY_00023,LOW_QUALITY,False,none
17.0,272.16,17.01,0.27,40.03,0.0,0.7627,0.0682,0.6521,0.8474,0.0848,0.627,-0.4069,0.5456,2.0344,3.245,0.6493,1.8973,0.9326,9.0,4.0,0.5,0.3315,0.5403,-7.9104,0.5082,-0.1152,0.6854,STRATA_SYN_STABLE_00368,STABLE,False,none
19.0,157.12,8.73,0.27,39.05,0.0,0.1762,0.0392,0.1131,0.1769,0.0434,2.65,0.2969,2.112,8.7875,3.316,2.5635,6.7659,0.7699,11.0,8.0,0.5,-0.1061,2.1119,33.6368,2.0963,-0.0243,0.9672,STRATA_SYN_LOW_QUALITY_00050,LOW_QUALITY,False,none
15.0,160.36,11.45,0.24,28.17,0.0,0.8023,0.0814,0.6641,0.8409,0.068,0.528,1.4208,3.0581,10.6571,20.184,5.1056,7.8884,0.7402,13.0,10.0,0.5,-2.4201,3.0405,-156.8916,2.7574,-0.5896,0.6659,STRATA_SYN_TEMPORALLY_INCONSISTENT_00264,TEMPORALLY_INCONSISTENT,False,none
11.0,169.38,16.94,0.23,36.17,0.0,0.8012,0.0842,0.6918,0.8035,0.0903,0.845,0.0991,0.9817,3.4125,4.038,1.3026,2.1972,0.6439,7.0,6.0,0.5,-2.0672,0.9337,-1.9323,0.9335,-0.0314,0.8227,STRATA_SYN_STABLE_00181,STABLE,False,none
17.0,282.85,17.68,0.31,29.12,0.0,0.7683,0.0833,0.6618,0.8392,0.0678,2.221,0.3767,2.5609,8.9758,4.041,1.5842,3.9648,0.4417,8.0,1.0,0.5625,8.1114,1.6861,-16.3011,1.636,0.6929,0.0,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00146,SEASONAL_ENVIRONMENTAL,False,none
20.0,175.54,9.24,0.24,33.26,0.0,0.7594,0.0814,0.6522,0.8154,0.0802,1.274,0.2943,2.7062,13.9899,10.981,2.2243,12.0716,0.8629,11.0,9.0,0.5263,-3.5947,2.6552,-88.6832,2.52,-0.0326,0.8232,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00148,ATMOSPHERIC_TRANSIENT,False,none
7.0,90.55,15.09,0.22,37.24,0.0,0.8503,0.1055,0.6609,0.8262,0.0671,1.926,1.8351,3.1534,9.4829,4.924,3.4531,6.6051,0.6965,4.0,4.0,0.5,27.5401,2.1777,259.1957,2.0383,0.3109,0.5377,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00415,ATMOSPHERIC_TRANSIENT,False,none
19.0,400.59,22.26,0.32,35.64,0.0,0.1833,0.047,0.1154,0.1573,0.0335,4.814,0.997,5.1131,20.7879,4.318,6.4528,17.3875,0.8364,10.0,9.0,0.5556,-3.1084,5.0066,-24.0036,4.8627,-0.3526,0.3602,STRATA_SYN_LOW_QUALITY_00494,LOW_QUALITY,False,none
6.0,86.24,17.25,0.33,37.12,0.0,0.1657,0.041,0.1082,0.1762,0.0518,2.929,-0.9082,4.565,11.8543,4.047,7.3167,11.8543,1.0,4.0,3.0,0.6,-33.7415,3.6736,220.1497,3.6219,-0.4491,0.1847,STRATA_SYN_LOW_QUALITY_00347,LOW_QUALITY,False,none
13.0,81.87,6.82,0.32,39.28,0.0,0.801,0.0674,0.668,0.8465,0.055,1.502,1.5266,2.8962,9.3554,6.229,5.0177,9.3554,1.0,11.0,8.0,0.5,-6.427,2.8616,-413.8767,2.7167,-0.6316,0.9601,STRATA_SYN_TEMPORALLY_INCONSISTENT_00445,TEMPORALLY_INCONSISTENT,False,none
8.0,150.52,21.5,0.22,34.64,0.0,0.8315,0.0878,0.6537,0.8201,0.0725,1.71,-0.8249,1.8364,4.9054,2.869,1.4549,3.9957,0.8146,2.0,2.0,0.4286,-6.9114,1.5832,-13.6736,1.5794,0.5111,0.6929,STRATA_SYN_STABLE_00206,STABLE,False,none
11.0,111.61,11.16,0.3,28.88,0.0,0.1576,0.0414,0.1029,0.1963,0.0385,2.97,0.8041,2.0128,6.8644,2.311,2.2917,4.8938,0.7129,5.0,5.0,0.6,10.8858,1.7189,70.8045,1.694,0.0197,0.2319,STRATA_SYN_LOW_QUALITY_00298,LOW_QUALITY,False,none
18.0,222.74,13.1,0.25,37.94,0.0,0.7717,0.072,0.6661,0.8568,0.074,2.918,-2.8064,5.7267,24.1016,8.26,7.2165,14.8014,0.6141,14.0,5.0,0.5294,-8.1915,5.5197,199.2706,4.5806,-0.0104,0.6103,STRATA_SYN_TEMPORALLY_INCONSISTENT_00008,TEMPORALLY_INCONSISTENT,False,none
9.0,121.73,15.22,0.25,28.57,0.0,0.804,0.1028,0.6673,0.8096,0.0627,1.351,-0.8328,3.1893,10.4122,7.707,4.6318,9.6472,0.9265,7.0,5.0,0.5,-13.8503,2.8187,197.8925,2.6344,-0.2006,0.6682,STRATA_SYN_TEMPORALLY_INCONSISTENT_00491,TEMPORALLY_INCONSISTENT,False,none
9.0,157.2,19.65,0.21,40.49,0.0,0.747,0.0778,0.6596,0.7922,0.0735,2.411,-0.0539,3.4081,11.2704,4.675,5.4281,9.11,0.8083,7.0,6.0,0.5,0.4486,3.4075,-68.2953,3.3581,-0.4278,0.7392,STRATA_SYN_TEMPORALLY_INCONSISTENT_00447,TEMPORALLY_INCONSISTENT,False,none
15.0,271.21,19.37,0.26,28.95,0.0,0.803,0.0922,0.6691,0.8444,0.0842,1.104,-1.7499,1.3443,4.3889,3.975,1.2325,3.0641,0.6981,7.0,5.0,0.5714,-4.1563,0.9507,5.2527,0.9428,0.2453,0.103,STRATA_SYN_STRUCTURAL_MONOTONIC_00247,STRUCTURAL_MONOTONIC,False,none
